ID,amount,Interest_rate_spread,loan_limit,loan_purpose,property_value,income,Gender,business_or_commercial,default
76304,386500,1.3527,cf,p1,408000,5100,Female,nob/c,0
128576,356500,0.8386,ncf,no info,488000,10860,Sex Not Available,nob/c,0
38640,406500,-0.538,cf,no info,428000,,Male,nob/c,0
63433,216500,0.5242,cf,no info,268000,8640,Male,nob/c,0
88572,646500,0.2197,cf,p1,688000,9240,Sex Not Available,nob/c,0
35816,406500,0.789,cf,no info,448000,9300,Non-binary,nob/c,0
102781,206500,0.4741,cf,no info,358000,6360,Male,nob/c,0
69997,326500,1.0623,cf,p3,388000,11040,Non-binary,b/c,0
138994,116500,1.0397,cf,p1,168000,18660,Male,nob/c,0
118841,256500,0.48,cf,p3,298000,5640,Female,b/c,0
55649,306500,,cf,p3,608000,3900,Sex Not Available,nob/c,1
138731,206500,0.6174,cf,p3,358000,4320,Non-binary,nob/c,0
149101,216500,0.696,cf,p3,298000,2160,Female,nob/c,0
97979,436500,0.0286,cf,no info,558000,7020,Non-binary,nob/c,0
28857,206500,0.0884,cf,p3,508000,2700,Male,nob/c,0
128404,616500,,cf,no info,578000,9480,Male,nob/c,1
39973,916500,0.6806,ncf,p1,1228000,11640,Male,nob/c,0
78638,66500,1.0565,ncf,p3,108000,1920,Sex Not Available,b/c,0
38787,476500,,cf,p1,508000,10440,Male,nob/c,1
76600,456500,0.5932,cf,p3,608000,6000,Sex Not Available,nob/c,0
159849,346500,-0.0198,cf,no info,458000,5220,Female,nob/c,0
115161,586500,0.0655,cf,no info,788000,8160,Male,nob/c,0
50294,266500,0.0156,cf,p3,268000,4920,Male,nob/c,0
60228,446500,,cf,p1,588000,7080,Female,nob/c,1
118596,296500,0.9229,cf,p3,438000,7080,Non-binary,nob/c,0
82672,366500,,cf,p1,,10560,Male,b/c,1
96509,356500,0.0654,cf,p1,558000,9660,Female,nob/c,0
150954,76500,0.8381,cf,p3,148000,2100,Female,nob/c,0
150561,236500,0.2815,cf,p3,1008000,7980,Male,nob/c,0
120967,266500,,cf,p1,268000,2520,Female,nob/c,1
116570,316500,0.5411,cf,p3,468000,10500,Male,nob/c,0
97473,406500,,cf,no info,,12480,Male,nob/c,1
119033,246500,-0.0222,cf,no info,508000,5340,Sex Not Available,nob/c,0
52636,276500,0.0781,cf,no info,348000,4200,Male,nob/c,0
127085,76500,1.0175,cf,p1,78000,1440,Male,nob/c,0
165193,166500,1.3748,cf,no info,188000,,Non-binary,b/c,0
103142,206500,,cf,p2,,6480,Male,nob/c,1
103802,376500,0.5913,cf,no info,448000,3900,Non-binary,nob/c,0
140803,26500,,cf,p2,108000,2220,Male,b/c,1
80096,486500,-0.7091,cf,no info,558000,5820,Non-binary,nob/c,0
74809,296500,0.4603,cf,p3,368000,3600,Male,nob/c,0
146509,266500,0.0518,cf,p3,338000,4320,Male,b/c,0
75373,626500,-0.172,cf,no info,898000,8880,Female,nob/c,0
159103,456500,,cf,no info,,6420,Female,nob/c,1
94104,636500,0.482,cf,p3,848000,19380,Non-binary,nob/c,0
54212,186500,0.4988,cf,p3,308000,3300,Non-binary,nob/c,0
133093,206500,,cf,p3,218000,2280,Female,b/c,1
42292,286500,0.0103,cf,no info,388000,8760,Non-binary,nob/c,0
76337,306500,0.1607,cf,no info,788000,7740,Male,nob/c,0
115348,406500,0.453,cf,p3,778000,8940,Male,nob/c,0
140838,426500,,cf,p3,508000,3300,Non-binary,nob/c,1
139281,416500,0.0531,cf,no info,488000,10680,Male,nob/c,0
165857,76500,1.3002,cf,p2,168000,1620,Male,nob/c,0
72654,236500,0.7056,cf,p1,248000,4680,Male,nob/c,0
60015,496500,,cf,no info,518000,0,Female,b/c,1
28006,126500,0.7527,cf,p3,178000,2700,Non-binary,nob/c,0
94697,656500,0.623,cf,no info,688000,,Non-binary,nob/c,0
77298,286500,0.304,cf,no info,388000,9600,Sex Not Available,nob/c,0
83201,206500,0.4018,cf,p3,308000,6540,Non-binary,nob/c,0
167095,306500,0.246,cf,p3,308000,5280,Non-binary,nob/c,0
87056,286500,0.3825,cf,p1,358000,3420,Non-binary,nob/c,0
45852,306500,0.133,cf,no info,458000,5580,Non-binary,nob/c,0
161962,166500,0.8015,cf,p3,468000,11640,Sex Not Available,nob/c,0
52748,146500,-0.4168,cf,no info,158000,,Male,nob/c,0
72837,516500,-0.149,cf,no info,968000,13620,Male,nob/c,0
69279,176500,-0.031,cf,no info,228000,,Non-binary,nob/c,0
82951,136500,0.2995,cf,no info,188000,3840,Sex Not Available,nob/c,0
82264,406500,,ncf,no info,,5160,Female,nob/c,1
58722,806500,,ncf,p3,1558000,19440,Non-binary,nob/c,1
133943,556500,0.3832,cf,no info,708000,40800,Non-binary,nob/c,0
64304,406500,0.3605,cf,p3,1288000,11520,Non-binary,nob/c,0
34913,296500,0.2576,cf,p3,368000,7260,Sex Not Available,nob/c,0
151206,226500,0.5416,cf,p3,308000,4860,Female,nob/c,0
137005,536500,,cf,p1,,7140,Male,nob/c,1
137525,706500,0.4057,cf,no info,968000,7800,Non-binary,nob/c,0
169647,206500,,cf,p1,,6180,Non-binary,nob/c,1
53487,96500,,cf,p3,,1980,Male,nob/c,1
160109,596500,-0.0427,cf,no info,1038000,20580,Male,nob/c,0
58990,656500,0.8912,cf,p3,1268000,10200,Non-binary,nob/c,0
72717,156500,0.8596,cf,p1,168000,3300,Male,nob/c,0
76872,396500,0.1749,cf,p1,498000,10800,Male,nob/c,0
85894,576500,0.0087,cf,p3,778000,9300,Male,nob/c,0
65919,526500,-0.0467,cf,p3,708000,10680,Non-binary,nob/c,0
128800,346500,-0.9466,cf,no info,398000,,Sex Not Available,nob/c,0
125186,216500,0.1563,cf,p3,408000,11340,Non-binary,nob/c,0
141159,176500,,cf,p3,,5940,Non-binary,nob/c,1
124635,246500,,cf,p1,258000,0,Sex Not Available,nob/c,1
88831,486500,-0.2505,cf,p3,618000,6000,Non-binary,nob/c,0
101998,96500,-0.0313,cf,no info,98000,,Male,nob/c,0
89194,116500,0.9196,cf,no info,148000,6300,Non-binary,nob/c,0
63633,386500,0.3902,cf,no info,858000,8340,Male,nob/c,0
76449,216500,,cf,p3,238000,6720,Female,b/c,1
94732,516500,,cf,no info,,0,Non-binary,nob/c,1
75582,186500,1.3598,cf,p3,278000,5580,Sex Not Available,nob/c,0
79552,256500,0.8536,cf,p1,778000,7200,Female,nob/c,0
86621,526500,0.963,,no info,578000,,Sex Not Available,b/c,0
145266,206500,0.8153,,p1,258000,1260,Male,nob/c,0
77696,476500,0.5575,cf,p1,508000,8820,Female,nob/c,0
90949,616500,,cf,p3,808000,7500,Male,nob/c,1
161577,406500,0.397,cf,no info,688000,4920,Female,nob/c,0
45740,206500,,cf,p3,,5820,Non-binary,b/c,1
75769,306500,-0.1288,cf,p3,388000,5880,Male,nob/c,0
74298,496500,-0.0519,ncf,no info,648000,14040,Sex Not Available,nob/c,0
36640,236500,0.7276,cf,p3,348000,3840,Non-binary,nob/c,0
142988,556500,-0.0183,,p1,588000,8040,Sex Not Available,nob/c,0
164217,196500,,,p3,,3420,Male,nob/c,1
74011,116500,1.2976,cf,p3,188000,5040,Male,nob/c,0
26120,176500,1.1969,cf,p1,188000,3060,Male,nob/c,0
119914,346500,,cf,no info,,6600,Non-binary,nob/c,1
164423,956500,0.6767,ncf,p3,1278000,21360,Sex Not Available,nob/c,0
63840,136500,0.5701,cf,p3,168000,4440,Sex Not Available,b/c,0
138343,306500,,cf,p3,608000,10860,Male,nob/c,1
101638,366500,,cf,p1,,5220,Male,nob/c,1
76713,186500,,cf,p3,588000,2280,Female,nob/c,1
132854,506500,-0.08,cf,no info,758000,6420,Male,nob/c,0
87005,466500,0.8937,cf,p1,538000,5460,Sex Not Available,nob/c,0
72080,106500,,cf,p3,168000,2340,Non-binary,nob/c,1
86472,256500,0.4573,cf,no info,318000,7800,Male,nob/c,0
56262,176500,0.6685,cf,p2,378000,7020,Male,nob/c,0
155349,106500,1.2548,cf,p3,158000,4200,Male,nob/c,0
161705,116500,,cf,p3,,1680,Male,nob/c,1
162103,566500,0.3976,cf,p3,648000,8100,Male,nob/c,0
125187,136500,,cf,no info,,4320,Female,nob/c,1
121128,336500,0.0847,cf,p3,528000,5580,Male,nob/c,0
46226,86500,1.2565,cf,p2,228000,2340,Female,nob/c,0
166397,646500,0.5805,cf,no info,958000,8100,Non-binary,nob/c,0
71601,266500,0.3403,cf,p3,458000,4320,Male,nob/c,0
118818,276500,0.2,cf,p3,448000,3600,Female,nob/c,0
101034,136500,0.5702,cf,p3,368000,1980,Sex Not Available,nob/c,0
148609,316500,0.6944,cf,p1,338000,11880,Sex Not Available,nob/c,0
171100,126500,1.1692,cf,p3,218000,2460,Sex Not Available,b/c,0
112343,696500,,cf,p3,3558000,12480,Non-binary,nob/c,1
131264,226500,0.8695,cf,p3,408000,10500,Non-binary,nob/c,0
63161,316500,0.571,cf,no info,598000,5220,Female,nob/c,0
103175,1016500,0.281,ncf,no info,1698000,17040,Non-binary,nob/c,0
71451,176500,0.6025,cf,p3,218000,2400,Sex Not Available,nob/c,0
137000,486500,1.054,cf,p1,508000,7620,Non-binary,nob/c,0
69062,226500,,cf,p3,248000,3540,Sex Not Available,nob/c,1
88072,466500,-0.1272,cf,no info,628000,5820,Female,nob/c,0
97545,666500,0.1476,cf,p1,768000,6780,Non-binary,nob/c,0
169900,416500,0.1296,cf,p3,538000,6420,Sex Not Available,nob/c,0
120345,466500,-0.0633,,no info,528000,7500,Non-binary,nob/c,0
168512,166500,,cf,p3,,2820,Male,b/c,1
112674,76500,1.4954,cf,p2,118000,9900,Male,nob/c,0
145487,396500,0.309,cf,no info,558000,5460,Male,nob/c,0
166428,526500,0.6446,cf,p1,558000,10320,Non-binary,nob/c,0
109527,456500,0.2449,cf,p3,578000,11040,Sex Not Available,nob/c,0
45168,166500,0.4223,cf,p3,328000,3600,Sex Not Available,nob/c,0
82135,556500,0.1678,ncf,p1,768000,7620,Non-binary,nob/c,0
158135,166500,0.3993,cf,p3,328000,4680,Sex Not Available,nob/c,0
47675,466500,,cf,p1,478000,5280,Female,nob/c,1
52236,356500,0.007,cf,p3,478000,3660,Male,nob/c,0
78239,186500,0.4751,cf,p3,268000,4200,Male,nob/c,0
35967,96500,0.3951,cf,no info,128000,900,Male,nob/c,0
156542,136500,1.0208,cf,p3,328000,4560,Male,nob/c,0
149312,236500,0.1698,cf,no info,268000,3960,Male,b/c,0
59792,246500,0.4236,cf,no info,428000,6420,Sex Not Available,nob/c,0
167744,276500,-0.0787,cf,no info,958000,11460,Non-binary,nob/c,0
171945,496500,0.5192,cf,no info,548000,12660,Non-binary,nob/c,0
25125,476500,0.4919,cf,p3,638000,8160,Non-binary,nob/c,0
160903,286500,0.42,cf,p3,408000,7080,Non-binary,nob/c,0
118949,436500,0.4155,cf,p1,488000,5040,Female,nob/c,0
70093,176500,,cf,no info,,3660,Female,b/c,1
159147,76500,1.4068,cf,p1,88000,2820,Sex Not Available,nob/c,0
107775,156500,0.7567,cf,p3,198000,4440,Sex Not Available,b/c,0
27450,316500,0.4522,cf,p3,458000,6060,Sex Not Available,nob/c,0
155171,456500,-0.1317,cf,p1,568000,7200,Non-binary,nob/c,0
54361,436500,0.097,cf,no info,808000,6120,Male,nob/c,0
52815,286500,1.2115,,p3,338000,5100,Non-binary,b/c,0
141701,296500,0.3394,cf,p3,498000,3540,Female,nob/c,0
88440,146500,0.7104,cf,p1,218000,2580,Non-binary,nob/c,0
70767,176500,,cf,p3,288000,2940,Male,nob/c,1
44744,246500,1.1491,cf,p3,328000,3960,Non-binary,b/c,0
128705,116500,0.8497,cf,p3,168000,3600,Sex Not Available,b/c,0
143669,366500,0.4592,cf,p3,468000,3420,Sex Not Available,nob/c,0
28493,266500,1.013,cf,p1,278000,4920,Female,nob/c,0
84109,106500,,cf,p3,178000,4620,Female,b/c,1
98929,76500,,cf,p3,,2040,Sex Not Available,b/c,1
117990,216500,0.4483,cf,no info,348000,6240,Sex Not Available,nob/c,0
170898,176500,0.0258,cf,no info,248000,2820,Sex Not Available,nob/c,0
55254,146500,1.5929,cf,p1,158000,4260,Non-binary,b/c,0
111301,196500,,cf,p3,238000,2100,Non-binary,b/c,1
123362,396500,-0.2438,cf,no info,538000,11580,Non-binary,nob/c,0
144687,116500,1.028,cf,p1,118000,3000,Male,nob/c,0
168282,246500,0.6138,cf,p3,318000,6600,Sex Not Available,nob/c,0
24976,506500,,cf,p1,808000,9180,Sex Not Available,nob/c,1
99443,216500,1.1087,cf,p3,258000,7080,Non-binary,b/c,0
165986,246500,0.8938,cf,p3,308000,6120,Female,nob/c,0
133840,366500,-0.0674,cf,p1,408000,4020,Male,nob/c,0
106795,306500,,cf,p3,338000,21420,Male,nob/c,1
42587,726500,,ncf,p1,,13920,Male,nob/c,1
56021,156500,0.3839,cf,p1,238000,3180,Male,nob/c,0
113914,1046500,-0.304,ncf,no info,1798000,22920,Non-binary,nob/c,0
91784,156500,1.0272,,p3,268000,3360,Sex Not Available,nob/c,0
61074,536500,0.5353,cf,p1,568000,6300,Non-binary,nob/c,0
63305,676500,0.2817,cf,p1,848000,16380,Non-binary,nob/c,0
119047,686500,0.3314,cf,no info,768000,12780,Non-binary,nob/c,0
133519,486500,-0.2295,cf,p3,658000,10320,Non-binary,nob/c,0
122784,226500,0.1553,cf,p3,348000,3540,Non-binary,nob/c,0
99227,206500,1.4763,cf,p1,238000,12840,Non-binary,nob/c,0
62830,216500,,cf,no info,238000,,Sex Not Available,b/c,1
152924,456500,-0.16,cf,no info,718000,9420,Male,nob/c,0
100109,76500,,cf,p3,128000,3840,Female,b/c,1
92030,216500,0.0555,cf,p1,268000,5700,Non-binary,nob/c,0
106594,256500,,cf,p2,338000,4320,Male,nob/c,1
61711,216500,0.7493,cf,p3,378000,3300,Male,nob/c,0
145525,466500,,cf,no info,1108000,3960,Non-binary,nob/c,1
105559,246500,-0.1614,cf,p3,338000,5820,Male,nob/c,0
74432,146500,,cf,p3,,3900,Sex Not Available,nob/c,1
118402,716500,-0.2964,cf,no info,1198000,8280,Sex Not Available,nob/c,0
84507,316500,,cf,no info,348000,7740,Non-binary,b/c,1
124930,106500,0.6672,cf,p2,258000,7320,Non-binary,nob/c,0
152791,476500,-0.6896,cf,no info,538000,,Sex Not Available,nob/c,0
94310,226500,-0.1793,cf,p3,718000,11400,Non-binary,nob/c,0
123090,176500,1.3243,cf,no info,228000,8880,Non-binary,nob/c,0
25071,176500,0.9662,cf,no info,218000,4140,Male,nob/c,0
53088,286500,0.0973,cf,no info,358000,3300,Female,nob/c,0
88951,216500,,cf,p1,,6540,Male,nob/c,1
68261,216500,0.2084,cf,p3,268000,7920,Non-binary,nob/c,0
158644,206500,,cf,p1,,2340,Female,nob/c,1
104683,476500,-0.794,cf,no info,498000,,Sex Not Available,nob/c,0
68796,306500,0.6036,ncf,p3,408000,8760,Non-binary,nob/c,0
89228,546500,-0.4531,cf,no info,638000,,Non-binary,nob/c,0
51311,406500,-0.0766,cf,no info,488000,5940,Non-binary,nob/c,0
106844,246500,0.1357,cf,no info,318000,4320,Male,nob/c,0
66668,206500,0.7652,cf,no info,268000,3000,Non-binary,nob/c,0
125398,106500,,cf,p3,,4500,Non-binary,nob/c,1
112947,116500,,cf,p3,308000,1320,Non-binary,nob/c,1
111435,466500,-0.1819,cf,p1,588000,4980,Male,nob/c,0
45712,656500,,cf,no info,678000,,Non-binary,b/c,1
136138,276500,,cf,p3,,3960,Male,nob/c,1
133877,216500,0.3384,cf,p1,228000,6060,Non-binary,nob/c,0
139150,366500,,cf,no info,,5880,Sex Not Available,nob/c,1
72746,266500,0.4431,cf,p3,608000,5520,Non-binary,nob/c,0
111904,446500,0.1573,cf,p3,818000,5520,Non-binary,nob/c,0
68929,336500,-0.298,cf,p1,338000,5220,Female,nob/c,0
95547,516500,,cf,no info,,10560,Male,nob/c,1
49036,286500,0.1691,cf,p3,448000,6300,Non-binary,nob/c,0
107888,236500,,cf,no info,628000,2640,Male,nob/c,1
150998,626500,0.3276,cf,no info,748000,9900,Male,nob/c,0
44283,346500,0.2929,cf,no info,438000,5700,Sex Not Available,nob/c,0
85078,306500,0.7146,cf,no info,378000,,Non-binary,b/c,0
84320,196500,0.9098,cf,p3,218000,4620,Male,nob/c,0
65625,216500,0.6237,cf,p3,328000,4800,Non-binary,nob/c,0
160223,166500,0.9624,cf,p3,208000,3600,Male,nob/c,0
71897,126500,,cf,p3,,4140,Male,b/c,1
137584,196500,1.1441,cf,p3,268000,4680,Male,nob/c,0
49742,636500,0.3066,cf,p3,1608000,7140,Non-binary,nob/c,0
132008,576500,0.3093,ncf,no info,688000,7380,Male,nob/c,0
95025,336500,,cf,p3,,6540,Female,nob/c,1
91320,86500,0.4995,cf,p3,258000,1800,Male,nob/c,0
157278,126500,0.6676,cf,p3,348000,2040,Female,nob/c,0
133426,276500,,cf,no info,358000,3480,Male,nob/c,1
66631,236500,-0.1188,cf,p3,548000,4680,Non-binary,nob/c,0
172557,56500,,cf,p1,,1380,Sex Not Available,b/c,1
37269,456500,0.0968,cf,p3,638000,6300,Sex Not Available,nob/c,0
60285,456500,0.0002,cf,no info,618000,15780,Female,nob/c,0
140511,136500,0.8697,cf,p1,148000,3060,Female,b/c,0
161117,506500,1.632,cf,p3,2708000,16980,Sex Not Available,nob/c,0
74796,256500,0.9072,cf,p3,788000,8460,Sex Not Available,nob/c,0
51762,406500,-0.4898,cf,no info,568000,,Non-binary,nob/c,0
105427,796500,-0.2962,ncf,no info,2808000,18240,Sex Not Available,nob/c,0
51926,236500,0.298,cf,no info,428000,14460,Female,nob/c,0
155903,356500,-0.1235,cf,p1,598000,6000,Male,nob/c,0
167096,396500,0.2039,cf,no info,628000,18000,Male,nob/c,0
64567,226500,-0.0227,cf,p3,608000,3360,Male,nob/c,0
75957,486500,0.0506,cf,p3,628000,9000,Sex Not Available,nob/c,0
170217,166500,0.997,cf,p3,338000,6960,Sex Not Available,nob/c,0
87285,246500,0.2131,cf,p3,598000,4920,Non-binary,nob/c,0
60323,346500,0.1979,cf,p3,608000,3900,Non-binary,nob/c,0
75267,286500,1.3233,cf,p3,438000,4260,Male,nob/c,0
59106,486500,0.1926,cf,no info,638000,9840,Sex Not Available,nob/c,0
42546,126500,,cf,p1,138000,4320,Non-binary,nob/c,1
137996,116500,,cf,no info,158000,3120,Male,nob/c,1
148809,146500,,cf,p1,148000,1500,Male,b/c,1
68434,186500,0.774,,p3,238000,2100,Sex Not Available,nob/c,0
126115,456500,0.4052,cf,p3,708000,5760,Sex Not Available,nob/c,0
54328,586500,,cf,no info,,14940,Non-binary,nob/c,1
139690,386500,0.4022,cf,p1,418000,4860,Non-binary,nob/c,0
172528,256500,0.2114,,no info,428000,4380,Male,nob/c,0
130448,376500,0.4179,cf,no info,618000,11640,Male,nob/c,0
42702,176500,0.2046,cf,p1,278000,7800,Sex Not Available,nob/c,0
87393,126500,,cf,p3,258000,2700,Male,nob/c,1
57034,256500,,cf,p3,768000,1560,Male,nob/c,1
62807,66500,1.7883,cf,p1,78000,4380,Sex Not Available,b/c,0
118713,276500,0.7481,cf,no info,378000,4500,Male,nob/c,0
80216,76500,,cf,p3,128000,1860,Male,b/c,1
72705,346500,0.5146,cf,no info,588000,7440,Non-binary,nob/c,0
133914,256500,0.0247,cf,p3,488000,8580,Non-binary,nob/c,0
147622,136500,0.649,cf,p1,218000,4320,Male,nob/c,0
129794,246500,,ncf,p3,348000,2760,Female,nob/c,1
163128,106500,0.8981,cf,p3,158000,4260,Female,nob/c,0
61775,236500,0.444,cf,p3,308000,2400,Male,b/c,0
64912,126500,0.3436,cf,p3,208000,4860,Female,nob/c,0
71958,506500,-0.2941,ncf,p1,598000,10260,Non-binary,nob/c,0
49698,196500,1.5384,cf,no info,278000,7800,Sex Not Available,b/c,0
31217,236500,1.1743,cf,p1,238000,5220,Non-binary,b/c,0
125616,536500,0.9,cf,no info,578000,10320,Male,nob/c,0
123713,246500,0.9353,cf,p3,298000,10020,Sex Not Available,nob/c,0
138609,146500,1.1901,cf,p3,428000,3240,Non-binary,nob/c,0
71332,386500,0.3146,cf,p3,1458000,6060,Male,nob/c,0
147135,56500,0.895,cf,p3,68000,1260,Female,b/c,0
67168,146500,0.1125,cf,p1,178000,3540,Sex Not Available,nob/c,0
35578,76500,,cf,p2,,1800,Non-binary,nob/c,1
62137,126500,,cf,no info,,4260,Sex Not Available,nob/c,1
26413,146500,0.5783,,p1,198000,2640,Sex Not Available,nob/c,0
51137,256500,0.3817,cf,p3,608000,2700,Female,nob/c,0
111813,306500,0.2482,ncf,p3,398000,3420,Female,nob/c,0
172817,206500,,cf,p1,218000,4200,Non-binary,b/c,1
129197,156500,0.4894,cf,p3,208000,2520,Sex Not Available,nob/c,0
77127,426500,0.3665,cf,p1,448000,7140,Non-binary,nob/c,0
135672,486500,0.126,cf,p3,978000,20280,Non-binary,nob/c,0
76813,1806500,,ncf,no info,2238000,37560,Non-binary,nob/c,1
152868,176500,0.8205,cf,p3,308000,6480,Male,nob/c,0
162578,386500,0.3409,cf,p1,408000,9660,Female,nob/c,0
47997,356500,0.6989,cf,p3,568000,6960,Sex Not Available,nob/c,0
112987,476500,0.0618,cf,no info,648000,6480,Sex Not Available,nob/c,0
25845,446500,,cf,p3,618000,3300,Sex Not Available,nob/c,1
63966,336500,0.0953,cf,no info,428000,,Sex Not Available,b/c,0
151533,236500,0.4038,cf,p1,248000,4980,Male,nob/c,0
43503,376500,0.985,cf,p3,438000,5160,Female,b/c,0
37263,266500,0.4233,cf,p3,308000,4380,Non-binary,b/c,0
96037,266500,0.2604,cf,no info,298000,,Male,b/c,0
81520,226500,0.7143,cf,p1,238000,4080,Female,nob/c,0
130973,146500,0.5594,cf,p3,208000,1920,Sex Not Available,nob/c,0
160114,236500,-0.177,cf,p3,288000,6180,Sex Not Available,nob/c,0
27596,726500,0.5082,cf,p1,1128000,20340,Non-binary,nob/c,0
152045,226500,0.8624,cf,no info,278000,10440,Non-binary,nob/c,0
161356,266500,,ncf,p3,378000,7980,Sex Not Available,nob/c,1
103129,456500,,ncf,p3,,8820,Sex Not Available,nob/c,1
173006,266500,-0.1797,cf,p1,338000,5280,Non-binary,nob/c,0
73403,156500,1.2282,cf,p1,168000,2640,Male,b/c,0
106965,106500,1.1314,cf,p3,178000,3120,Sex Not Available,nob/c,0
61010,156500,,cf,p3,208000,5040,Sex Not Available,b/c,1
25580,356500,0.0923,cf,p1,378000,4080,Female,nob/c,0
172354,606500,-0.0908,cf,p1,648000,8820,Non-binary,nob/c,0
100005,236500,1.0626,cf,p1,248000,4560,Non-binary,nob/c,0
147188,576500,0.4445,cf,no info,708000,,Female,b/c,0
106135,296500,0.3247,cf,no info,308000,,Male,b/c,0
26484,426500,-0.0516,cf,p3,578000,9360,Sex Not Available,nob/c,0
42114,336500,0.125,cf,p3,758000,5520,Non-binary,nob/c,0
147868,286500,0.1545,cf,p3,438000,3180,Non-binary,nob/c,0
132621,226500,-0.0933,cf,no info,308000,3000,Male,nob/c,0
151987,216500,,cf,p1,218000,2220,Male,b/c,1
148084,106500,0.661,cf,no info,158000,4260,Female,nob/c,0
102376,216500,-0.1233,cf,p3,1228000,7500,Sex Not Available,nob/c,0
113199,546500,0.2011,cf,p1,648000,6240,Female,nob/c,0
25034,556500,,cf,p3,,25680,Non-binary,nob/c,1
129177,176500,,cf,p3,188000,3600,Sex Not Available,nob/c,1
31129,286500,0.262,cf,no info,368000,4320,Male,nob/c,0
134183,156500,0.5906,cf,p1,168000,5100,Sex Not Available,nob/c,0
139903,346500,0.3691,cf,no info,438000,7200,Female,nob/c,0
164772,1056500,0.3892,ncf,no info,1328000,19500,Male,nob/c,0
67252,536500,,cf,p3,728000,4860,Male,nob/c,1
69083,96500,1.2732,cf,p1,138000,12600,Sex Not Available,nob/c,0
127690,646500,-0.243,cf,no info,648000,,Non-binary,nob/c,0
85637,206500,,cf,no info,358000,8100,Male,nob/c,1
99797,166500,0.3742,cf,p3,228000,4800,Sex Not Available,nob/c,0
143834,166500,,cf,p3,178000,2160,Male,nob/c,1
28965,346500,,cf,p3,1208000,5220,Sex Not Available,nob/c,1
111232,336500,0.2288,cf,p3,598000,3840,Female,nob/c,0
151820,146500,0.4306,cf,p3,278000,2040,Sex Not Available,nob/c,0
44139,256500,-0.001,cf,p3,408000,4080,Sex Not Available,nob/c,0
90225,266500,,cf,p3,268000,6600,Male,nob/c,1
108915,296500,-0.1801,cf,no info,928000,5460,Male,nob/c,0
127310,166500,0.9939,cf,p3,258000,1920,Sex Not Available,nob/c,0
62933,506500,-0.1604,cf,p1,568000,7440,Male,nob/c,0
38555,176500,0.393,cf,p3,348000,4380,Sex Not Available,nob/c,0
130739,476500,0.6785,ncf,p3,658000,4980,Non-binary,nob/c,0
81195,116500,0.7445,cf,p3,168000,4500,Male,nob/c,0
132756,446500,0.3798,cf,p1,458000,10020,Non-binary,b/c,0
66375,236500,-0.3928,cf,p3,508000,12960,Non-binary,nob/c,0
91920,156500,1.3967,cf,p1,208000,4680,Male,nob/c,0
44086,256500,0.3656,ncf,no info,308000,4740,Female,nob/c,0
168384,406500,0.237,cf,no info,708000,8580,Non-binary,nob/c,0
108044,256500,,cf,p2,,9360,Non-binary,nob/c,1
